method,horizon,split,calendar,period_end,period_return
linear,1w,valid,quarter,2024-03-31 00:00:00+00:00,0.0
linear,1w,valid,quarter,2024-06-30 00:00:00+00:00,-0.19166685155890506
linear,1w,valid,quarter,2024-09-30 00:00:00+00:00,-0.03835907575054687
linear,1w,valid,quarter,2024-12-31 00:00:00+00:00,0.1374048276570854
linear,1w,valid,quarter,2025-03-31 00:00:00+00:00,-0.04483892547807655
linear,1w,valid,year,2023-12-31 00:00:00+00:00,0.0
linear,1w,valid,year,2024-12-31 00:00:00+00:00,-0.1158653865450694
linear,1w,valid,year,2025-12-31 00:00:00+00:00,-0.04483892547807655
linear,1w,test,month,2025-03-31 00:00:00+00:00,0.0
linear,1w,test,month,2025-04-30 00:00:00+00:00,0.0
linear,1w,test,month,2025-05-31 00:00:00+00:00,0.0
linear,1w,test,month,2025-06-30 00:00:00+00:00,0.0
linear,1w,test,month,2025-07-31 00:00:00+00:00,0.0
linear,1w,test,month,2025-08-31 00:00:00+00:00,0.0
linear,1w,test,month,2025-09-30 00:00:00+00:00,0.0
linear,1w,test,month,2025-10-31 00:00:00+00:00,-0.016799356696012735
linear,1w,test,month,2025-11-30 00:00:00+00:00,-0.016089430566251006
linear,1w,test,month,2025-12-31 00:00:00+00:00,-0.010130126919615345
linear,1w,test,month,2026-01-31 00:00:00+00:00,0.050266017653067374
linear,1w,test,month,2026-02-28 00:00:00+00:00,0.015190707749499266
linear,1w,test,month,2026-03-31 00:00:00+00:00,-0.008733031418821424
linear,1w,test,month,2026-04-30 00:00:00+00:00,0.0
linear,1w,test,month,2026-05-31 00:00:00+00:00,-0.00883612676313128
linear,1w,test,month,2026-06-30 00:00:00+00:00,-0.04060356111308572
linear,1w,test,quarter,2025-03-31 00:00:00+00:00,0.0
linear,1w,test,quarter,2025-06-30 00:00:00+00:00,0.0
linear,1w,test,quarter,2025-09-30 00:00:00+00:00,0.0
linear,1w,test,quarter,2025-12-31 00:00:00+00:00,-0.04241819260266966
linear,1w,test,quarter,2026-03-31 00:00:00+00:00,0.05690896639158294
linear,1w,test,quarter,2026-06-30 00:00:00+00:00,-0.04908090966318723
linear,1w,test,year,2025-12-31 00:00:00+00:00,-0.04241819260266966
linear,1w,test,year,2026-12-31 00:00:00+00:00,0.0050349128899047635
ridge,1w,train,month,2020-03-31 00:00:00+00:00,-0.021811533140749018
ridge,1w,train,month,2020-04-30 00:00:00+00:00,0.2208091239385439
ridge,1w,train,month,2020-05-31 00:00:00+00:00,-0.030449346021646728
ridge,1w,train,month,2020-06-30 00:00:00+00:00,0.01595149303225951
ridge,1w,train,month,2020-07-31 00:00:00+00:00,0.04276271813891408
ridge,1w,train,month,2020-08-31 00:00:00+00:00,-0.019594838721698427
ridge,1w,train,month,2020-09-30 00:00:00+00:00,-0.006206817038545198
ridge,1w,train,month,2020-10-31 00:00:00+00:00,0.0178228489111385
ridge,1w,train,month,2020-11-30 00:00:00+00:00,0.058597018992993855
ridge,1w,train,month,2020-12-31 00:00:00+00:00,0.13448968874406653
ridge,1w,train,month,2021-01-31 00:00:00+00:00,0.18457539365030828
ridge,1w,train,month,2021-02-28 00:00:00+00:00,-0.061289547724291515
ridge,1w,train,month,2021-03-31 00:00:00+00:00,0.0
ridge,1w,train,month,2021-04-30 00:00:00+00:00,0.0
ridge,1w,train,month,2021-05-31 00:00:00+00:00,-0.12529139594277805
ridge,1w,train,month,2021-06-30 00:00:00+00:00,-0.12923798815576681
ridge,1w,train,month,2021-07-31 00:00:00+00:00,-0.08094155706095596
ridge,1w,train,month,2021-08-31 00:00:00+00:00,0.01525644498979628
ridge,1w,train,month,2021-09-30 00:00:00+00:00,0.003112250330997046
ridge,1w,train,month,2021-10-31 00:00:00+00:00,0.0
ridge,1w,train,month,2021-11-30 00:00:00+00:00,0.0
ridge,1w,train,month,2021-12-31 00:00:00+00:00,-0.07162112179242042
ridge,1w,train,month,2022-01-31 00:00:00+00:00,0.0691463111488384
ridge,1w,train,month,2022-02-28 00:00:00+00:00,-0.03604187083438559
ridge,1w,train,month,2022-03-31 00:00:00+00:00,0.0
ridge,1w,train,month,2022-04-30 00:00:00+00:00,-0.01216437287280614
ridge,1w,train,month,2022-05-31 00:00:00+00:00,-0.03155707836648536
ridge,1w,train,month,2022-06-30 00:00:00+00:00,-0.18256790730157613
ridge,1w,train,month,2022-07-31 00:00:00+00:00,-0.05001222312055997
ridge,1w,train,month,2022-08-31 00:00:00+00:00,0.1351766720999903
ridge,1w,train,month,2022-09-30 00:00:00+00:00,-0.07068416608530814
ridge,1w,train,month,2022-10-31 00:00:00+00:00,-0.06378507696710267
ridge,1w,train,month,2022-11-30 00:00:00+00:00,-0.03430448068605729
ridge,1w,train,month,2022-12-31 00:00:00+00:00,0.0
ridge,1w,train,month,2023-01-31 00:00:00+00:00,0.0
ridge,1w,train,month,2023-02-28 00:00:00+00:00,-0.005177265408059295
ridge,1w,train,month,2023-03-31 00:00:00+00:00,0.0
ridge,1w,train,month,2023-04-30 00:00:00+00:00,0.0
ridge,1w,train,month,2023-05-31 00:00:00+00:00,0.0
ridge,1w,train,month,2023-06-30 00:00:00+00:00,0.00826823483072725
ridge,1w,train,month,2023-07-31 00:00:00+00:00,-0.01578900436691333
ridge,1w,train,month,2023-08-31 00:00:00+00:00,-0.021244867198620176
ridge,1w,train,month,2023-09-30 00:00:00+00:00,-0.00020737480252763785
ridge,1w,train,month,2023-10-31 00:00:00+00:00,0.09378017420182361
ridge,1w,train,month,2023-11-30 00:00:00+00:00,0.056002345063616676
ridge,1w,train,month,2023-12-31 00:00:00+00:00,0.03304356040601508
ridge,1w,train,quarter,2020-03-31 00:00:00+00:00,-0.021811533140749018
ridge,1w,train,quarter,2020-06-30 00:00:00+00:00,0.20251705044224422
ridge,1w,train,quarter,2020-09-30 00:00:00+00:00,0.015984535894016938
ridge,1w,train,quarter,2020-12-31 00:00:00+00:00,0.2223720631461934
ridge,1w,train,quarter,2021-03-31 00:00:00+00:00,0.11197330352815626
ridge,1w,train,quarter,2021-06-30 00:00:00+00:00,-0.23833697615367277
ridge,1w,train,quarter,2021-09-30 00:00:00+00:00,-0.0640160139216086
ridge,1w,train,quarter,2021-12-31 00:00:00+00:00,-0.07162112179242042
ridge,1w,train,quarter,2022-03-31 00:00:00+00:00,0.03061227789935228
ridge,1w,train,quarter,2022-06-30 00:00:00+00:00,-0.217993435336028
ridge,1w,train,quarter,2022-09-30 00:00:00+00:00,0.002177878259306487
ridge,1w,train,quarter,2022-12-31 00:00:00+00:00,-0.09590144371228371
ridge,1w,train,quarter,2023-03-31 00:00:00+00:00,-0.005177265408059295
ridge,1w,train,quarter,2023-06-30 00:00:00+00:00,0.00826823483072725
ridge,1w,train,quarter,2023-09-30 00:00:00+00:00,-0.03689820073611427
ridge,1w,train,quarter,2023-12-31 00:00:00+00:00,0.19320087886496018
ridge,1w,train,year,2020-12-31 00:00:00+00:00,0.4608455245238823
ridge,1w,train,year,2021-12-31 00:00:00+00:00,-0.26404560555029866
ridge,1w,train,year,2022-12-31 00:00:00+00:00,-0.2697588562905834
ridge,1w,train,year,2023-12-31 00:00:00+00:00,0.1526767822345525
ridge,1w,valid,month,2023-12-31 00:00:00+00:00,0.0
ridge,1w,valid,month,2024-01-31 00:00:00+00:00,0.0
ridge,1w,valid,month,2024-02-29 00:00:00+00:00,0.0
ridge,1w,valid,month,2024-03-31 00:00:00+00:00,0.0
ridge,1w,valid,month,2024-04-30 00:00:00+00:00,-0.17050230971576663
ridge,1w,valid,month,2024-05-31 00:00:00+00:00,-0.02551488942167701
ridge,1w,valid,month,2024-06-30 00:00:00+00:00,0.0
ridge,1w,valid,month,2024-07-31 00:00:00+00:00,-0.0164312796430921
ridge,1w,valid,month,2024-08-31 00:00:00+00:00,-0.022294116977915057
ridge,1w,valid,month,2024-09-30 00:00:00+00:00,0.0
ridge,1w,valid,month,2024-10-31 00:00:00+00:00,0.0
ridge,1w,valid,month,2024-11-30 00:00:00+00:00,0.10770350558539987
ridge,1w,valid,month,2024-12-31 00:00:00+00:00,0.019393412846005154
ridge,1w,valid,month,2025-01-31 00:00:00+00:00,0.0
ridge,1w,valid,month,2025-02-28 00:00:00+00:00,0.0
ridge,1w,valid,month,2025-03-31 00:00:00+00:00,-0.04483892547807655
ridge,1w,valid,quarter,2023-12-31 00:00:00+00:00,0.0
ridge,1w,valid,quarter,2024-03-31 00:00:00+00:00,0.0
ridge,1w,valid,quarter,2024-06-30 00:00:00+00:00,-0.19166685155890506
ridge,1w,valid,quarter,2024-09-30 00:00:00+00:00,-0.03835907575054687
ridge,1w,valid,quarter,2024-12-31 00:00:00+00:00,0.12918565698018392
ridge,1w,valid,quarter,2025-03-31 00:00:00+00:00,-0.04483892547807655
ridge,1w,valid,year,2023-12-31 00:00:00+00:00,0.0
ridge,1w,valid,year,2024-12-31 00:00:00+00:00,-0.12225436355013075
ridge,1w,valid,year,2025-12-31 00:00:00+00:00,-0.04483892547807655
ridge,1w,test,month,2025-03-31 00:00:00+00:00,0.0
ridge,1w,test,month,2025-04-30 00:00:00+00:00,0.0
ridge,1w,test,month,2025-05-31 00:00:00+00:00,0.0
ridge,1w,test,month,2025-06-30 00:00:00+00:00,0.0
ridge,1w,test,month,2025-07-31 00:00:00+00:00,0.0
ridge,1w,test,month,2025-08-31 00:00:00+00:00,0.0
ridge,1w,test,month,2025-09-30 00:00:00+00:00,0.0
ridge,1w,test,month,2025-10-31 00:00:00+00:00,-0.016799356696012735
ridge,1w,test,month,2025-11-30 00:00:00+00:00,-0.016089430566251006
ridge,1w,test,month,2025-12-31 00:00:00+00:00,-0.010130126919615345
ridge,1w,test,month,2026-01-31 00:00:00+00:00,0.050266017653067374
ridge,1w,test,month,2026-02-28 00:00:00+00:00,0.015190707749499266
ridge,1w,test,month,2026-03-31 00:00:00+00:00,-0.008733031418821424
ridge,1w,test,month,2026-04-30 00:00:00+00:00,0.0
ridge,1w,test,month,2026-05-31 00:00:00+00:00,-0.00883612676313128
ridge,1w,test,month,2026-06-30 00:00:00+00:00,-0.04060356111308572
ridge,1w,test,quarter,2025-03-31 00:00:00+00:00,0.0
ridge,1w,test,quarter,2025-06-30 00:00:00+00:00,0.0
ridge,1w,test,quarter,2025-09-30 00:00:00+00:00,0.0
ridge,1w,test,quarter,2025-12-31 00:00:00+00:00,-0.04241819260266966
ridge,1w,test,quarter,2026-03-31 00:00:00+00:00,0.05690896639158294
ridge,1w,test,quarter,2026-06-30 00:00:00+00:00,-0.04908090966318723
ridge,1w,test,year,2025-12-31 00:00:00+00:00,-0.04241819260266966
ridge,1w,test,year,2026-12-31 00:00:00+00:00,0.0050349128899047635
tree,1w,train,month,2020-03-31 00:00:00+00:00,0.0
tree,1w,train,month,2020-04-30 00:00:00+00:00,0.033831020679801815
tree,1w,train,month,2020-05-31 00:00:00+00:00,0.02526472763968557
tree,1w,train,month,2020-06-30 00:00:00+00:00,0.05108595839360719
tree,1w,train,month,2020-07-31 00:00:00+00:00,-0.002925350252615311
tree,1w,train,month,2020-08-31 00:00:00+00:00,0.0
tree,1w,train,month,2020-09-30 00:00:00+00:00,-0.04639645234048395
tree,1w,train,month,2020-10-31 00:00:00+00:00,-0.003990436282367171
tree,1w,train,month,2020-11-30 00:00:00+00:00,0.04686019941425501
tree,1w,train,month,2020-12-31 00:00:00+00:00,-0.050105081018875675
tree,1w,train,month,2021-01-31 00:00:00+00:00,0.223948014003702
tree,1w,train,month,2021-02-28 00:00:00+00:00,0.21582492015263588
tree,1w,train,month,2021-03-31 00:00:00+00:00,-0.014160153133125575
tree,1w,train,month,2021-04-30 00:00:00+00:00,-0.006836700535215234
tree,1w,train,month,2021-05-31 00:00:00+00:00,0.3577686584820603
tree,1w,train,month,2021-06-30 00:00:00+00:00,0.022692655991270794
tree,1w,train,month,2021-07-31 00:00:00+00:00,0.014731060261842455
tree,1w,train,month,2021-08-31 00:00:00+00:00,0.1867902582792631
tree,1w,train,month,2021-09-30 00:00:00+00:00,0.0
tree,1w,train,month,2021-10-31 00:00:00+00:00,0.18917420185536749
tree,1w,train,month,2021-11-30 00:00:00+00:00,0.0
tree,1w,train,month,2021-12-31 00:00:00+00:00,0.0
tree,1w,train,month,2022-01-31 00:00:00+00:00,0.04602621540778462
tree,1w,train,month,2022-02-28 00:00:00+00:00,-0.04489154174442589
tree,1w,train,month,2022-03-31 00:00:00+00:00,0.021258238595629253
tree,1w,train,month,2022-04-30 00:00:00+00:00,0.0
tree,1w,train,month,2022-05-31 00:00:00+00:00,-0.12105891969258642
tree,1w,train,month,2022-06-30 00:00:00+00:00,0.1269071094503258
tree,1w,train,month,2022-07-31 00:00:00+00:00,0.021165041579475297
tree,1w,train,month,2022-08-31 00:00:00+00:00,0.0
tree,1w,train,month,2022-09-30 00:00:00+00:00,0.0
tree,1w,train,month,2022-10-31 00:00:00+00:00,0.0
tree,1w,train,month,2022-11-30 00:00:00+00:00,0.0
tree,1w,train,month,2022-12-31 00:00:00+00:00,0.0
tree,1w,train,month,2023-01-31 00:00:00+00:00,0.1642460610134966
tree,1w,train,month,2023-02-28 00:00:00+00:00,0.004046986247919326
tree,1w,train,month,2023-03-31 00:00:00+00:00,-0.015939538682879673
tree,1w,train,month,2023-04-30 00:00:00+00:00,0.0
tree,1w,train,month,2023-05-31 00:00:00+00:00,0.012397409258845249
tree,1w,train,month,2023-06-30 00:00:00+00:00,-0.017084965383246886
tree,1w,train,month,2023-07-31 00:00:00+00:00,-0.005148748496276889
tree,1w,train,month,2023-08-31 00:00:00+00:00,-0.003424436056697844
tree,1w,train,month,2023-09-30 00:00:00+00:00,-0.007515242614296813
tree,1w,train,month,2023-10-31 00:00:00+00:00,0.0
tree,1w,train,month,2023-11-30 00:00:00+00:00,0.0
tree,1w,train,month,2023-12-31 00:00:00+00:00,0.0
tree,1w,train,quarter,2020-03-31 00:00:00+00:00,0.0
tree,1w,train,quarter,2020-06-30 00:00:00+00:00,0.11409906595526698
tree,1w,train,quarter,2020-09-30 00:00:00+00:00,-0.049186076719524574
tree,1w,train,quarter,2020-12-31 00:00:00+00:00,-0.00956093420053783
tree,1w,train,quarter,2021-03-31 00:00:00+00:00,0.46703468052964503
tree,1w,train,quarter,2021-06-30 00:00:00+00:00,0.379086729692387
tree,1w,train,quarter,2021-09-30 00:00:00+00:00,0.204272937092143
tree,1w,train,quarter,2021-12-31 00:00:00+00:00,0.18917420185536749
tree,1w,train,quarter,2022-03-31 00:00:00+00:00,0.020306922139531558
tree,1w,train,quarter,2022-06-30 00:00:00+00:00,-0.009515047813625999
tree,1w,train,quarter,2022-09-30 00:00:00+00:00,0.021165041579475297
tree,1w,train,quarter,2022-12-31 00:00:00+00:00,0.0
tree,1w,train,quarter,2023-03-31 00:00:00+00:00,0.15032510155577916
tree,1w,train,quarter,2023-06-30 00:00:00+00:00,-0.004899365432431746
tree,1w,train,quarter,2023-09-30 00:00:00+00:00,-0.016006498550835024
tree,1w,train,quarter,2023-12-31 00:00:00+00:00,0.0
tree,1w,train,year,2020-12-31 00:00:00+00:00,0.04917299758400784
tree,1w,train,year,2021-12-31 00:00:00+00:00,1.8973593716454795
tree,1w,train,year,2022-12-31 00:00:00+00:00,0.03198801550151331
tree,1w,train,year,2023-12-31 00:00:00+00:00,0.12636677187968126
tree,1w,valid,month,2023-12-31 00:00:00+00:00,0.0
tree,1w,valid,month,2024-01-31 00:00:00+00:00,0.008027700811465976
tree,1w,valid,month,2024-02-29 00:00:00+00:00,-0.026738726602160034
tree,1w,valid,month,2024-03-31 00:00:00+00:00,0.09057137591619924
tree,1w,valid,month,2024-04-30 00:00:00+00:00,0.0
tree,1w,valid,month,2024-05-31 00:00:00+00:00,0.0
tree,1w,valid,month,2024-06-30 00:00:00+00:00,0.0
tree,1w,valid,month,2024-07-31 00:00:00+00:00,-0.07564688328678904
tree,1w,valid,month,2024-08-31 00:00:00+00:00,0.0
tree,1w,valid,month,2024-09-30 00:00:00+00:00,0.004407401320724702
tree,1w,valid,month,2024-10-31 00:00:00+00:00,0.0
tree,1w,valid,month,2024-11-30 00:00:00+00:00,0.0
tree,1w,valid,month,2024-12-31 00:00:00+00:00,0.0634128607850597
tree,1w,valid,month,2025-01-31 00:00:00+00:00,-0.08553369616182072
tree,1w,valid,month,2025-02-28 00:00:00+00:00,-0.04130198888027303
tree,1w,valid,month,2025-03-31 00:00:00+00:00,0.0
tree,1w,valid,quarter,2023-12-31 00:00:00+00:00,0.0
tree,1w,valid,quarter,2024-03-31 00:00:00+00:00,0.06993157508671866
tree,1w,valid,quarter,2024-06-30 00:00:00+00:00,0.0
tree,1w,valid,quarter,2024-09-30 00:00:00+00:00,-0.07157288813937124
tree,1w,valid,quarter,2024-12-31 00:00:00+00:00,0.0634128607850597
tree,1w,valid,quarter,2025-03-31 00:00:00+00:00,-0.12330297327432893
tree,1w,valid,year,2023-12-31 00:00:00+00:00,0.0
tree,1w,valid,year,2024-12-31 00:00:00+00:00,0.05634486821994966
tree,1w,valid,year,2025-12-31 00:00:00+00:00,-0.12330297327432893
tree,1w,test,month,2025-03-31 00:00:00+00:00,0.0
tree,1w,test,month,2025-04-30 00:00:00+00:00,0.02437680050019031
tree,1w,test,month,2025-05-31 00:00:00+00:00,0.0
tree,1w,test,month,2025-06-30 00:00:00+00:00,-0.06775794358100973
tree,1w,test,month,2025-07-31 00:00:00+00:00,-0.01613855973057665
tree,1w,test,month,2025-08-31 00:00:00+00:00,0.0
tree,1w,test,month,2025-09-30 00:00:00+00:00,-0.005404943136752993
tree,1w,test,month,2025-10-31 00:00:00+00:00,0.0
tree,1w,test,month,2025-11-30 00:00:00+00:00,0.0
tree,1w,test,month,2025-12-31 00:00:00+00:00,0.0
tree,1w,test,month,2026-01-31 00:00:00+00:00,0.0
tree,1w,test,month,2026-02-28 00:00:00+00:00,0.0
tree,1w,test,month,2026-03-31 00:00:00+00:00,0.0
tree,1w,test,month,2026-04-30 00:00:00+00:00,0.0
tree,1w,test,month,2026-05-31 00:00:00+00:00,0.0
tree,1w,test,month,2026-06-30 00:00:00+00:00,0.0
tree,1w,test,quarter,2025-03-31 00:00:00+00:00,0.0
tree,1w,test,quarter,2025-06-30 00:00:00+00:00,-0.045032864953798435
tree,1w,test,quarter,2025-09-30 00:00:00+00:00,-0.021456274869676828
tree,1w,test,quarter,2025-12-31 00:00:00+00:00,0.0
tree,1w,test,quarter,2026-03-31 00:00:00+00:00,0.0
tree,1w,test,quarter,2026-06-30 00:00:00+00:00,0.0
tree,1w,test,year,2025-12-31 00:00:00+00:00,-0.06552290229485758
tree,1w,test,year,2026-12-31 00:00:00+00:00,0.0
